0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1390385453.938 283.809 190.957 1204 280.934 189.023 1204 277.35 188.465 1208 273.85 189.591 1208 271.493 192.104 1212 274.24 192.647 1208 277.59 192.597 1204 280.965 191.928 1204 301.215 190.125 1216 303.946 188.097 1221 307.663 187.235 1225 311.372 188.1 1229 313.915 190.347 1234 311.168 191.1 1225 307.661 191.254 1225 304.201 190.881 1221 284.38 180.479 1200 278.278 179.734 1204 271.555 180.59 1221 267.533 183.612 1221 265.342 187.392 1221 266.607 188.355 1216 269.299 185.443 1216 272.746 183.601 1216 278.368 183.163 1204 284.057 183.572 1200 299.3 179.532 1221 305.685 178.368 1229 313.091 178.75 1256 317.751 181.609 1261 320.296 185.068 1261 319.048 186.248 1256 315.935 183.508 1256 311.907 181.903 1243 305.766 181.83 1225 299.646 182.655 1221 288.248 190.103 1204 287.512 193.872 1204 285.62 197.01 1204 282.612 199.935 1204 283.463 203.743 1200 289.127 202.906 1200 293.203 202.722 1204 299.949 203.223 1212 301.004 199.393 1216 298.012 196.676 1212 296.496 193.609 1208 296.061 189.823 1208 279.668 215.828 1200 282.986 211.513 1191 287.401 208.545 1191 291.58 208.964 1195 295.866 208.184 1204 300.972 210.739 1212 305.143 214.654 1229 301.662 216.273 1221 297.436 217.316 1216 291.999 217.857 1204 286.785 217.914 1200 282.802 217.265 1204 282.179 214.933 1195 286.276 212.735 1191 291.68 212.132 1200 297.448 212.267 1208 302.434 214.028 1221 297.461 213.585 1208 291.788 213.697 1200 286.428 214.047 1195 263.579 195.14 1221 263.038 201.8 1221 263.339 208.161 1225 264.235 214.689 1229 265.874 221.213 1238 268.678 226.948 1243 272.744 231.044 1243 277.977 234.381 1238 284.614 236.723 1238 292.722 237.634 1243 301.113 236.498 1252 308.784 234.034 1265 315.062 230.011 1289 319.748 224.919 1299 322.636 218.728 1529 324.057 212.098 1542 324.85 205.371 0 324.931 198.949 1309 324.34 191.969 1324 277.529 190.914 1208 307.643 189.642 1221 291.624 200.701 1204 284.928 177.674 1195 278.349 176.893 1191 270.305 177.985 1225 265.009 181.866 1225 262.414 186.181 1225 298.785 176.77 1229 305.65 175.547 1238 314.397 176.081 1256 320.268 179.672 0 323.153 183.571 1324
1390385454.0 283.899 189.306 1200 281.067 187.337 1204 277.506 186.715 1204 274.001 187.787 1208 271.6 190.278 1212 274.371 190.829 1208 277.709 190.825 1204 281.071 190.216 1204 301.23 188.832 1221 303.966 186.887 1216 307.684 186.116 1225 311.379 187.071 1229 313.898 189.386 1234 311.124 190.046 1229 307.608 190.101 1225 304.173 189.646 1221 284.589 178.587 1204 278.502 177.771 1200 271.781 178.558 1221 267.766 181.579 1221 265.565 185.368 1221 266.833 186.292 1221 269.546 183.374 1221 272.997 181.555 1216 278.597 181.192 1208 284.243 181.676 1204 299.506 177.956 1225 305.882 176.961 1234 313.271 177.551 1256 317.848 180.587 1261 320.299 184.14 1261 319.002 185.268 1256 315.955 182.394 1256 311.979 180.66 1243 305.853 180.424 1225 299.756 181.088 1221 288.361 188.528 1204 287.578 192.169 1204 285.654 195.189 1204 282.692 198.026 1200 283.522 201.789 1200 289.039 200.887 1204 293.034 200.787 1208 299.682 201.602 1212 300.832 197.845 1212 297.925 195.086 1208 296.461 192.073 1208 296.073 188.403 1212 279.864 213.903 1195 283.021 209.518 1191 287.321 206.502 1195 291.398 206.976 1195 295.582 206.306 1204 300.527 209.103 1212 304.47 213.247 1225 301.108 214.507 1221 296.972 215.298 1208 291.715 215.666 1204 286.681 215.677 1200 282.816 215.109 1200 282.499 212.955 1191 286.281 210.757 1191 291.468 210.209 1195 297 210.523 1204 301.631 212.478 1216 296.959 211.601 1204 291.545 211.497 1200 286.452 211.837 1191 263.875 193.328 1221 263.218 199.842 1221 263.378 206.095 1221 264.13 212.527 1225 265.602 218.98 1234 268.232 224.679 1238 272.223 228.806 1238 277.432 232.172 1238 284.061 234.601 1234 292.171 235.643 1238 300.625 234.706 1252 308.405 232.465 1265 314.808 228.642 1284 319.574 223.685 1299 322.468 217.65 1536 323.886 211.145 1542 324.718 204.545 0 324.845 198.235 1309 324.315 191.375 1324 277.653 189.162 1204 307.633 188.511 1225 291.548 198.901 1204 285.145 175.811 1204 278.578 174.953 1195 270.508 175.965 1229 265.188 179.85 1229 262.575 184.176 1229 299.067 175.199 1229 305.927 174.155 1238 314.676 174.934 1261 320.468 178.743 1275 323.249 182.746 1324
1390385454.47 283.988 188.731 1200 281.172 186.796 1200 277.627 186.19 1204 274.138 187.265 1208 271.743 189.748 1208 274.509 190.272 1208 277.835 190.255 1204 281.183 189.643 1200 301.327 188.254 1208 304.046 186.337 1216 307.748 185.579 1225 311.432 186.53 1229 313.944 188.835 1229 311.173 189.476 1225 307.658 189.519 1221 304.238 189.063 1216 284.679 177.952 1200 278.63 177.175 1200 271.965 177.99 1221 267.982 181 1216 265.796 184.766 1221 267.04 185.687 1216 269.743 182.777 1212 273.179 180.958 1212 278.738 180.574 1204 284.351 181.027 1204 299.647 177.32 1221 305.979 176.358 1229 313.321 176.973 1252 317.868 179.996 1256 320.288 183.52 1261 319.004 184.645 1256 315.977 181.78 1252 312.017 180.05 1243 305.926 179.798 1225 299.864 180.436 1216 288.484 187.953 1204 287.689 191.515 1200 285.758 194.487 1200 282.819 197.321 1200 283.67 201.039 1195 289.118 200.046 1200 293.078 199.942 1204 299.662 200.844 1208 300.841 197.13 1212 297.979 194.38 1208 296.528 191.418 1208 296.143 187.826 1208 280.09 213.19 1195 283.156 208.738 1191 287.394 205.659 1191 291.431 206.107 1195 295.579 205.457 1204 300.438 208.318 1208 304.265 212.528 1225 300.986 213.639 1216 296.914 214.344 1212 291.722 214.687 1204 286.756 214.735 1200 282.952 214.249 1200 282.788 212.198 1191 286.417 209.944 1191 291.491 209.36 1195 296.893 209.709 1204 301.366 211.715 1216 296.828 210.678 1204 291.562 210.524 1195 286.603 210.919 1191 263.961 192.89 1216 263.29 199.309 1221 263.431 205.49 1221 264.156 211.843 1225 265.592 218.224 1234 268.175 223.868 1238 272.156 227.966 1234 277.376 231.287 1234 284.023 233.68 1234 292.141 234.698 1238 300.595 233.778 1247 308.393 231.567 1265 314.816 227.777 1284 319.573 222.839 1299 322.436 216.863 1529 323.851 210.425 1536 324.688 203.906 0 324.823 197.667 1314 324.298 190.904 1324 277.775 188.613 1204 307.696 187.949 1221 291.616 198.149 1204 285.228 175.197 1200 278.699 174.379 1200 270.694 175.423 1225 265.417 179.291 1221 262.821 183.59 1225 299.222 174.587 1229 306.042 173.577 1238 314.739 174.384 1256 320.484 178.178 1261 323.227 182.149 0
1390385454.109 284.89 186.73 1195 282.134 184.78 1200 278.678 184.149 1200 275.264 185.225 1204 272.924 187.72 1204 275.577 188.28 1204 278.83 188.286 1200 282.119 187.684 1195 302.171 186.283 1208 304.885 184.346 1212 308.498 183.565 1216 312.056 184.526 1234 314.408 186.867 1238 311.757 187.528 1225 308.361 187.59 1221 305.021 187.135 1216 285.881 176.189 1200 279.944 175.375 1200 273.39 176.174 1216 269.345 179.054 1212 267.063 182.719 1212 268.211 183.824 1208 270.985 180.976 1212 274.458 179.196 1208 279.977 178.822 1200 285.553 179.315 1200 300.513 175.579 1221 306.714 174.633 1225 313.875 175.28 1243 318.317 178.17 1256 320.691 181.599 1256 319.514 182.837 1252 316.521 180.043 1247 312.631 178.346 1238 306.656 178.095 1221 300.705 178.75 1216 289.41 185.999 1200 288.538 189.618 1195 286.563 192.612 1195 283.551 195.431 1191 284.378 199.242 1191 290.077 198.446 1195 293.965 198.348 1200 300.513 199.034 1208 301.704 195.252 1212 298.915 192.509 1208 297.461 189.541 1204 297.063 185.886 1208 279.974 211.13 1191 283.51 206.923 1187 288.031 204.05 1187 292.18 204.534 1191 296.463 203.868 1200 301.402 206.519 1208 305.397 210.495 1221 301.811 211.653 1212 297.621 212.289 1208 292.311 212.606 1200 287.23 212.691 1191 283.227 212.258 1191 282.477 210.212 1191 286.786 208.177 1187 292.158 207.696 1191 297.817 207.942 1204 302.78 209.724 1212 297.766 208.718 1204 292.22 208.554 1191 286.894 208.945 1187 264.38 190.741 1212 263.593 197.356 1216 263.616 203.728 1216 264.186 210.311 1221 265.538 216.936 1229 268.169 222.771 1238 272.226 226.882 1234 277.533 230.153 1234 284.278 232.421 1229 292.405 233.377 1234 300.757 232.466 1243 308.469 230.303 1261 314.82 226.512 1280 319.536 221.547 1294 322.41 215.407 1542 323.881 208.794 0 324.736 202.115 0 324.891 195.741 1304 324.407 188.859 1314 278.802 186.607 1200 308.395 185.98 1216 292.458 196.359 1195 286.47 173.409 1195 280.05 172.548 1195 272.216 173.559 1221 266.956 177.239 1221 264.28 181.407 1216 300.099 172.828 1225 306.8 171.831 1234 315.261 172.669 1252 320.814 176.304 1261 323.491 180.173 0
1390385454.156 285.688 186.196 1195 282.909 184.167 1200 279.379 183.479 1195 275.887 184.494 1204 273.489 186.936 1204 276.173 187.578 1200 279.485 187.646 1200 282.846 187.088 1195 302.931 185.952 1208 305.689 184.007 1208 309.399 183.255 1212 313.046 184.246 1234 315.468 186.583 1238 312.744 187.258 1225 309.27 187.306 1212 305.855 186.817 1208 286.612 175.885 1195 280.559 174.957 1200 273.826 175.599 1212 269.731 178.483 1208 267.438 182.178 1208 268.683 183.165 1208 271.437 180.346 1208 274.914 178.615 1208 280.533 178.354 1200 286.186 178.944 1200 301.352 175.442 1221 307.741 174.501 1225 315.105 175.138 1243 319.626 178.145 1247 322.029 181.658 1252 320.739 182.785 1247 317.758 179.954 1247 313.826 178.215 1234 307.712 177.933 1221 301.603 178.553 1212 290.114 185.556 1191 289.267 189.236 1191 287.308 192.271 1191 284.292 195.057 1191 285.035 198.857 1191 290.597 198.213 1191 294.578 198.165 1195 301.175 198.871 1208 302.366 195.112 1208 299.534 192.336 1204 298.137 189.266 1204 297.823 185.535 1204 280.864 210.623 1191 284.301 206.587 1187 288.714 203.831 1183 292.805 204.391 1187 297.034 203.751 1191 301.951 206.405 1204 305.968 210.293 1221 302.438 211.478 1208 298.237 212.158 1208 292.937 212.437 1200 287.869 212.4 1191 283.961 211.833 1191 283.417 209.774 1187 287.515 207.895 1183 292.8 207.514 1187 298.42 207.799 1200 303.27 209.541 1216 298.38 208.57 1200 292.859 208.388 1187 287.637 208.663 1183 265.495 189.628 1208 264.746 196.188 1212 264.826 202.524 1216 265.471 209.046 1212 266.857 215.592 1225 269.471 221.371 1234 273.4 225.486 1229 278.509 228.856 1225 285.038 231.274 1225 293.015 232.388 1229 301.338 231.572 1247 309.04 229.5 1261 315.412 225.825 1280 320.234 221.02 1289 323.295 214.969 1536 324.881 208.424 1542 325.856 201.774 1549 326.133 195.393 1304 325.767 188.454 1309 279.482 185.948 1195 309.3 185.678 1216 293.111 196.11 1195 287.231 173.119 1191 280.709 172.14 1195 272.66 172.977 1221 267.274 176.677 1216 264.564 180.89 1216 300.944 172.685 1221 307.811 171.702 1229 316.501 172.536 1256 322.193 176.31 0 324.912 180.269 0
1390385454.203 287.422 185.85 1187 284.649 183.8 1191 281.113 183.083 1191 277.599 184.092 1195 275.163 186.559 1195 277.883 187.178 1191 281.209 187.249 1191 284.576 186.714 1187 304.701 185.778 1204 307.487 183.872 1208 311.212 183.166 1216 314.86 184.22 1225 317.264 186.623 1229 314.515 187.226 1221 311.025 187.206 1212 307.613 186.672 1208 288.472 175.498 1195 282.382 174.548 1191 275.613 175.196 1208 271.479 178.1 1208 269.152 181.821 1204 270.403 182.801 1204 273.197 179.953 1204 276.71 178.208 1204 282.359 177.962 1191 288.036 178.576 1191 303.221 175.203 1212 309.631 174.37 1221 317.01 175.156 1243 321.508 178.27 1252 323.866 181.854 1256 322.543 182.955 1252 319.585 180.027 1238 315.664 178.199 1229 309.531 177.813 1216 303.412 178.337 1208 291.886 185.218 1191 290.995 188.807 1191 288.997 191.735 1187 285.981 194.457 1187 286.712 198.242 1183 292.282 197.529 1187 296.236 197.519 1191 302.821 198.409 1204 304.068 194.685 1204 301.279 191.91 1204 299.893 188.923 1200 299.589 185.272 1200 282.469 210.169 1187 285.878 205.971 1179 290.318 203.132 1179 294.425 203.707 1183 298.677 203.132 1191 303.559 205.956 1204 307.458 210.074 1216 303.97 211.128 1208 299.781 211.713 1195 294.486 211.92 1191 289.424 211.864 1187 285.515 211.315 1187 285.097 209.272 1183 289.115 207.281 1179 294.392 206.891 1183 299.977 207.29 1191 304.698 209.227 1208 299.913 208.112 1191 294.441 207.841 1187 289.247 208.104 1179 267.116 189.333 1204 266.26 195.842 1208 266.228 202.147 1208 266.767 208.663 1208 268.052 215.24 1216 270.585 221.07 1229 274.512 225.227 1225 279.676 228.621 1221 286.295 231.077 1225 294.37 232.26 1225 302.807 231.535 1238 310.629 229.568 1256 317.105 225.959 1275 321.979 221.167 1275 325.037 215.127 1536 326.616 208.586 1536 327.6 201.952 1289 327.871 195.609 1299 327.508 188.722 1314 281.202 185.566 1191 311.085 185.595 1212 294.797 195.561 1191 289.091 172.742 1191 282.523 171.739 1187 274.426 172.581 1216 268.996 176.302 1212 266.25 180.542 1208 302.863 172.448 1216 309.762 171.576 1229 318.48 172.586 1252 324.139 176.494 1261 326.806 180.531 1265
1390385454.328 290.006 186.176 1179 287.261 184.004 1183 283.695 183.178 1187 280.125 184.142 1187 277.605 186.631 1191 280.35 187.341 1187 283.722 187.496 1183 287.134 187.018 1179 307.331 186.536 1195 310.153 184.644 1200 313.925 183.998 1208 317.575 185.166 1216 319.899 187.693 1216 317.154 188.265 1216 313.643 188.172 1204 310.222 187.532 1200 291.331 175.665 1187 285.095 174.577 1179 278.134 175.095 1200 273.858 178.017 1200 271.409 181.804 1200 272.731 182.783 1195 275.618 179.91 1195 279.221 178.185 1191 285.015 178.046 1187 290.802 178.789 1187 306.127 175.775 1208 312.614 175.096 1216 320.041 176.08 1225 324.468 179.39 1243 326.704 183.105 1243 325.279 184.147 1243 322.453 181.094 1234 318.606 179.131 1221 312.44 178.586 1212 306.284 178.959 1200 294.586 185.71 1187 293.671 189.322 1183 291.651 192.248 1183 288.684 194.937 1179 289.42 198.806 1175 294.948 198.097 1175 298.811 198.176 1183 305.15 199.281 1191 306.499 195.532 1195 303.856 192.646 1191 302.519 189.598 1191 302.263 185.927 1191 285.009 210.86 1175 288.429 206.766 1171 292.852 203.946 1171 296.885 204.611 1175 301.058 204.131 1187 305.657 207.108 1195 309.238 211.287 1208 305.897 211.842 1200 301.836 212.074 1191 296.773 212.077 1183 291.88 212.016 1183 288.011 211.643 1179 287.871 209.93 1175 291.701 208.129 1171 296.762 207.85 1175 302.024 208.364 1187 306.323 210.279 1200 301.919 208.528 1187 296.806 207.998 1175 291.871 208.305 1171 268.993 189.184 1195 268.059 195.803 1200 267.927 202.316 1204 268.328 209.027 1204 269.498 215.768 1208 272.008 221.733 1216 275.998 225.916 1216 281.273 229.306 1216 288.027 231.76 1212 296.175 233.033 1221 304.619 232.456 1234 312.463 230.693 1252 318.954 227.254 1261 323.856 222.572 1280 326.945 216.504 1536 328.556 209.916 1536 329.623 203.241 1289 329.986 196.84 1304 329.722 189.909 1314 283.737 185.748 1183 313.738 186.501 1204 297.377 196.215 1187 291.972 172.858 1183 285.262 171.713 1179 276.95 172.408 1208 271.334 176.141 1204 268.45 180.446 1204 305.856 172.953 1212 312.833 172.25 1221 321.618 173.496 1238 327.218 177.653 1256 329.758 181.843 0
1390385454.391 291.575 187.602 1179 288.852 185.456 1179 285.321 184.644 1179 281.776 185.582 1187 279.282 188.018 1187 281.962 188.749 1187 285.301 188.918 1179 288.704 188.449 1175 309.031 187.933 1191 311.86 186.045 1200 315.615 185.398 1204 319.244 186.533 1208 321.564 189.014 1216 318.822 189.613 1212 315.324 189.544 1204 311.91 188.925 1195 292.927 177.051 1179 286.824 175.945 1179 279.995 176.418 1195 275.75 179.227 1195 273.297 182.917 1191 274.527 183.984 1191 277.412 181.192 1191 280.995 179.527 1191 286.697 179.414 1183 292.406 180.169 1183 307.841 177.111 1204 314.288 176.399 1216 321.661 177.326 1225 326.085 180.524 1238 328.336 184.155 1234 326.994 185.27 1234 324.13 182.297 1234 320.255 180.397 1216 314.12 179.891 1208 307.972 180.297 1195 296.154 187.134 1183 295.173 190.804 1179 293.096 193.806 1175 290.021 196.562 1179 290.708 200.458 1171 296.3 199.868 1175 300.219 199.941 1183 306.69 200.949 1191 308.06 197.17 1191 305.399 194.239 1191 304.094 191.103 1191 303.88 187.356 1191 286.084 212.405 1175 289.633 208.386 1167 294.138 205.654 1171 298.204 206.333 1175 302.446 205.838 1187 307.15 208.742 1195 310.873 212.847 1208 307.39 213.621 1204 303.238 213.972 1191 298.029 214.023 1183 293.041 213.915 1179 289.146 213.416 1175 288.83 211.554 1171 292.882 209.788 1171 298.06 209.541 1175 303.49 210.023 1187 308.075 211.912 1200 303.397 210.39 1187 298.1 209.924 1175 293.013 210.164 1171 270.671 190.54 1191 269.686 197.193 1195 269.531 203.703 1200 269.908 210.406 1200 271.048 217.147 1208 273.502 223.133 1221 277.408 227.401 1216 282.578 230.896 1212 289.231 233.449 1212 297.327 234.766 1221 305.754 234.2 1229 313.61 232.383 1247 320.153 228.882 1261 325.131 224.152 1275 328.344 218.071 1536 330.117 211.455 1529 331.297 204.741 0 331.773 198.272 1304 331.61 191.259 1314 285.347 187.177 1179 315.421 187.875 1204 298.812 197.874 1179 293.626 174.243 1179 287.05 173.075 1175 278.892 173.709 1204 273.328 177.298 1204 270.44 181.494 1200 307.549 174.289 1208 314.488 173.551 1221 323.191 174.727 1238 328.754 178.746 1243 331.301 182.841 0
1390385454.469 292.349 186.849 1179 289.593 184.764 1179 286.005 184.047 1183 282.445 185.057 1187 279.993 187.534 1191 282.684 188.191 1187 286.061 188.271 1179 289.492 187.729 1179 309.81 186.838 1191 312.614 184.895 1200 316.419 184.192 1204 320.13 185.253 1208 322.539 187.679 1212 319.744 188.313 1204 316.174 188.291 1204 312.702 187.739 1200 293.442 176.563 1183 287.303 175.609 1179 280.464 176.206 1195 276.288 179.086 1200 273.938 182.822 1195 275.238 183.796 1191 277.989 180.972 1195 281.497 179.25 1195 287.205 179.022 1183 292.94 179.629 1179 308.538 176.313 1204 315.062 175.498 1216 322.548 176.274 1221 327.087 179.398 1238 329.371 182.984 1238 327.989 184.041 1234 325.117 181.148 1225 321.171 179.337 1216 314.962 178.942 1208 308.741 179.428 1195 296.885 186.293 1183 295.939 189.923 1179 293.893 192.931 1175 290.889 195.801 1179 291.606 199.628 1175 296.962 198.815 1175 300.894 198.801 1183 307.339 199.821 1191 308.679 196.076 1191 306.068 193.18 1191 304.793 190.083 1191 304.595 186.373 1187 287.473 212.092 1179 290.644 207.735 1171 294.943 204.744 1171 298.955 205.304 1175 303.167 204.766 1187 307.754 207.751 1191 311.251 212.023 1204 308.073 212.908 1195 304.045 213.454 1191 298.822 213.655 1179 293.868 213.605 1179 290.174 213.071 1179 290.404 211.16 1175 293.92 209.04 1171 298.849 208.581 1175 304.042 209.06 1187 308.236 211.089 1195 303.908 209.767 1183 298.877 209.451 1175 294.087 209.769 1171 271.66 190.234 1195 270.765 196.774 1200 270.748 203.223 1200 271.265 209.824 1204 272.501 216.463 1212 274.946 222.393 1225 278.745 226.636 1221 283.805 230.117 1221 290.368 232.647 1216 298.426 233.892 1221 306.855 233.158 1225 314.719 231.151 1243 321.231 227.466 1256 326.162 222.603 1275 329.375 216.448 1549 331.185 209.822 0 332.382 203.116 1284 332.865 196.651 1304 332.661 189.679 1309 286.078 186.555 1183 316.267 186.65 1204 299.541 196.882 1183 294.104 173.765 1183 287.497 172.76 1175 279.337 173.542 1204 273.841 177.225 1204 271.054 181.477 1200 308.222 173.53 1208 315.236 172.682 1221 324.052 173.684 1234 329.731 177.606 1252 332.309 181.65 1256
1390385454.531 293.563 185.636 1179 290.795 183.581 1179 287.216 182.865 1183 283.667 183.868 1187 281.195 186.323 1187 283.92 186.978 1187 287.299 187.064 1183 290.716 186.523 1179 310.996 185.628 1191 313.77 183.719 1204 317.54 183.019 1204 321.227 184.066 1208 323.631 186.464 1216 320.873 187.101 1204 317.33 187.088 1204 313.881 186.536 1200 294.623 175.133 1183 288.455 174.201 1183 281.609 174.816 1200 277.446 177.726 1204 275.09 181.462 1195 276.383 182.407 1191 279.172 179.57 1195 282.7 177.838 1195 288.41 177.597 1187 294.149 178.192 1183 309.707 174.922 1204 316.152 174.116 1216 323.554 174.888 1221 328.041 178.009 1238 330.326 181.573 1247 328.952 182.625 1234 326.091 179.736 1225 322.195 177.93 1216 316.054 177.54 1208 309.912 178.026 1200 298.168 185.094 1183 297.297 188.683 1183 295.311 191.665 1175 292.36 194.473 1175 293.154 198.261 1175 298.541 197.393 1175 302.454 197.381 1187 308.769 198.409 1191 310.079 194.699 1191 307.425 191.841 1191 306.092 188.789 1191 305.827 185.154 1191 289.133 210.405 1171 292.32 206.213 1171 296.587 203.268 1171 300.56 203.822 1179 304.682 203.277 1187 309.207 206.193 1191 312.702 210.313 1204 309.539 210.943 1195 305.572 211.306 1191 300.515 211.445 1179 295.654 211.469 1175 291.923 211.126 1175 292.068 209.44 1171 295.599 207.483 1171 300.475 207.055 1175 305.568 207.492 1187 309.686 209.367 1195 305.44 207.744 1187 300.513 207.345 1175 295.786 207.755 1171 272.643 189.04 1195 271.858 195.527 1200 271.905 201.919 1200 272.477 208.45 1200 273.784 214.981 1208 276.333 220.761 1221 280.287 224.859 1216 285.496 228.174 1216 292.159 230.554 1212 300.246 231.687 1221 308.612 230.943 1229 316.381 228.981 1243 322.796 225.404 1261 327.63 220.65 1270 330.687 214.643 0 332.335 208.165 1542 333.414 201.613 1284 333.802 195.296 1304 333.522 188.479 0 287.296 185.355 1183 317.406 185.453 1204 301.012 195.515 1187 295.244 172.353 1183 288.613 171.374 1175 280.442 172.182 1208 274.96 175.905 1208 272.176 180.154 1204 309.376 172.154 1208 316.304 171.315 1221 325.047 172.312 1234 330.702 176.234 1252 333.292 180.255 0
1390385454.594 294.292 186.062 1175 291.534 184.077 1179 288.014 183.385 1183 284.51 184.373 1187 282.036 186.784 1187 284.772 187.403 1187 288.109 187.483 1183 291.478 186.949 1179 311.753 186.023 1191 314.5 184.183 1200 318.189 183.504 1204 321.807 184.526 1204 324.191 186.878 1212 321.477 187.487 1204 317.995 187.471 1200 314.607 186.929 1195 295.364 175.202 1183 289.302 174.3 1183 282.607 174.953 1200 278.5 177.828 1200 276.145 181.497 1191 277.335 182.497 1191 280.177 179.68 1191 283.713 177.96 1191 289.317 177.7 1187 294.961 178.275 1183 310.435 174.989 1204 316.705 174.201 1208 323.912 174.984 1221 328.31 178.038 1234 330.598 181.537 1234 329.315 182.655 1229 326.424 179.789 1221 322.575 178.008 1212 316.576 177.62 1204 310.58 178.109 1200 298.971 185.464 1179 298.117 189.003 1179 296.138 191.949 1175 293.149 194.712 1175 293.993 198.467 1171 299.538 197.566 1175 303.458 197.552 1183 309.778 198.578 1191 311.064 194.895 1191 308.335 192.068 1191 306.935 189.071 1187 306.601 185.504 1187 289.893 210.3 1175 293.202 206.152 1171 297.558 203.242 1171 301.559 203.78 1175 305.676 203.231 1179 310.279 206.102 1191 313.87 210.183 1204 310.602 210.841 1195 306.611 211.179 1187 301.566 211.316 1179 296.683 211.363 1175 292.849 211.056 1175 292.703 209.345 1171 296.481 207.405 1171 301.484 206.984 1175 306.686 207.399 1183 310.979 209.265 1195 306.572 207.667 1183 301.524 207.264 1175 296.65 207.686 1171 273.286 189.667 1195 272.53 196.114 1195 272.566 202.399 1200 273.135 208.837 1204 274.459 215.264 1216 277.033 220.926 1221 281.1 224.982 1216 286.438 228.233 1221 293.198 230.565 1212 301.353 231.626 1221 309.714 230.875 1225 317.434 228.889 1243 323.814 225.329 1261 328.582 220.579 0 331.491 214.712 0 333.024 208.366 1542 334.005 201.95 1284 334.303 195.773 1299 333.955 189.099 1314 288.093 185.814 1183 318.065 185.875 1204 301.932 195.723 1183 295.973 172.449 1179 289.442 171.499 1179 281.431 172.347 1204 276.041 176.025 1204 273.272 180.196 1200 310.08 172.244 1208 316.837 171.421 1216 325.377 172.425 1229 330.937 176.268 1243 333.533 180.218 1234
